#TYPE System.Diagnostics.Process
"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"AcrobatNotificationClient","1","366","290537472","45056","7307264","21256","C:\Program Files\WindowsApps\AcrobatNotificationClient_1.0.4.0_x86__e1rzdqpraam7r\AcrobatNotificationClient.exe",,"0.1875",,,,,"Process","8",,"False",,"1684","Microsoft.Win32.SafeHandles.SafeProcessHandle","366","7720",".","0","","System.Diagnostics.ProcessModule (AcrobatNotificationClient.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","21256","21256","7307264","7307264","402872","402872","8290304","8290304","31002624","31002624","323256320","323256320","True","Normal","7307264","7307264","00:00:00.1406250","AcrobatNotificationClient","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:47 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1875000","00:00:00.0468750","290537472","290537472","False",,,,"45056","45056",,
"acrotray","1","214","162119680","1564672","3796992","14864","C:\Program Files (x86)\Adobe\Acrobat DC\Acrobat\acrotray.exe","Adobe Systems Inc.","0.046875","21.5.20060.443953","21.5.20060.443953","AcroTray","AcroTray - Adobe Acrobat Distiller helper application.","Process","8",,"False",,"4740","Microsoft.Win32.SafeHandles.SafeProcessHandle","214","8024",".","0","","System.Diagnostics.ProcessModule (acrotray.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14864","14864","3796992","3796992","177872","177872","4116480","4116480","12316672","12316672","172183552","172183552","True","Normal","3796992","3796992","00:00:00.0156250","acrotray","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:19:00 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0312500","162119680","162119680","False",,,,"1564672","1564672",,
"Adobe CEF Helper","1","386","2203663081472","7106560","11096064","31116","C:\Program Files\Common Files\Adobe\Adobe Desktop Common\HEX\Adobe CEF Helper.exe","Adobe Inc.","1.078125","5.5.0.617","5.5.0.617","Adobe CEF Helper","Adobe CEF Helper","Process","8",,"False",,"4572","Microsoft.Win32.SafeHandles.SafeProcessHandle","386","9772",".","0","","System.Diagnostics.ProcessModule (Adobe CEF Helper.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","31116","31116","11096064","11096064","595312","595312","11612160","11612160","29605888","29605888","356130816","2203674353664","True","Normal","11096064","11096064","00:00:00.6875000","Adobe CEF Helper","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:19:02 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.0781250","00:00:00.3906250","344858624","2203663081472","False",,,,"7106560","7106560",,
"Adobe CEF Helper","1","756","2208625106944","28209152","162230272","78536","C:\Program Files\Common Files\Adobe\Adobe Desktop Common\HEX\Adobe CEF Helper.exe","Adobe Inc.","13.015625","5.5.0.617","5.5.0.617","Adobe CEF Helper","Adobe CEF Helper","Process","8",,"False",,"4052","Microsoft.Win32.SafeHandles.SafeProcessHandle","756","9800",".","0","","System.Diagnostics.ProcessModule (Adobe CEF Helper.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","78536","78536","162230272","162230272","810776","810776","562343936","562343936","626515968","626515968","347811840","2212255969280","True","Normal","162230272","162230272","00:00:01.4218750","Adobe CEF Helper","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:19:02 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:13.0156250","00:00:11.5937500","1011916800","2208625106944","False",,,,"28209152","28209152",,
"Adobe Desktop Service","1","1275","525365248","23515136","93106176","78944","C:\Program Files (x86)\Common Files\Adobe\Adobe Desktop Common\ADS\Adobe Desktop Service.exe","Adobe Inc.","7.15625","5.5.0.617","5.5.0.617","Creative Cloud","Adobe Creative Cloud","Process","8",,"False",,"4368","Microsoft.Win32.SafeHandles.SafeProcessHandle","1275","9784",".","66370","","System.Diagnostics.ProcessModule (Adobe Desktop Service.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","78944","78944","93106176","93106176","607056","607056","245788672","245788672","284053504","284053504","753721344","753721344","True","Normal","93106176","93106176","00:00:03.0937500","Adobe Desktop Service","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:19:02 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:07.1562500","00:00:04.0625000","525365248","525365248","False",,,,"23515136","23515136",,
"Adobe Installer","1","224","116924416","77824","3772416","14848","C:\Program Files (x86)\Common Files\Adobe\Adobe Desktop Common\ElevationManager\Adobe Installer.exe","Adobe Inc.","0.03125","5.5.0.617","5.5.0.617","Adobe Installer","Adobe Installer","Process","8",,"False",,"3108","Microsoft.Win32.SafeHandles.SafeProcessHandle","224","10684",".","0","","System.Diagnostics.ProcessModule (Adobe Installer.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14848","14848","3772416","3772416","159024","159024","4153344","4153344","11399168","11399168","123899904","123899904","True","Normal","3772416","3772416","00:00:00.0312500","Adobe Installer","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:19:08 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00","116924416","116924416","False",,,,"77824","77824",,
"AdobeCollabSync","1","479","181428224","3837952","7278592","22624","C:\Program Files (x86)\Adobe\Acrobat DC\Acrobat\AdobeCollabSync.exe","Adobe Systems Incorporated","1.328125","21.5.20060.443953","21.5.20060.443953","Adobe Collaboration Synchronizer 21.5","","Process","8",,"False",,"2780","Microsoft.Win32.SafeHandles.SafeProcessHandle","479","8256",".","0","","System.Diagnostics.ProcessModule (AdobeCollabSync.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","22624","22624","7278592","7278592","203984","203984","8138752","8138752","19263488","19263488","196558848","196558848","True","Normal","7278592","7278592","00:00:00.3750000","AdobeCollabSync","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:56 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.3281250","00:00:00.9531250","181428224","181428224","False",,,,"3837952","3837952",,
"AdobeCollabSync","1","280","158949376","659456","3903488","14488","C:\Program Files (x86)\Adobe\Acrobat DC\Acrobat\AdobeCollabSync.exe","Adobe Systems Incorporated","0.046875","21.5.20060.443953","21.5.20060.443953","Adobe Collaboration Synchronizer 21.5","","Process","8",,"False",,"4168","Microsoft.Win32.SafeHandles.SafeProcessHandle","280","9204",".","0","","System.Diagnostics.ProcessModule (AdobeCollabSync.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14488","14488","3903488","3903488","190976","190976","4419584","4419584","11644928","11644928","176185344","176185344","True","Normal","3903488","3903488","00:00:00.0312500","AdobeCollabSync","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:56 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0156250","158949376","158949376","False",,,,"659456","659456",,
"AdobeIPCBroker","1","308","116506624","3440640","6365184","23056","C:\Program Files (x86)\Common Files\Adobe\Adobe Desktop Common\IPCBox\AdobeIPCBroker.exe","Adobe Inc","1.578125","6.7.0.44","6.7.0.44","Adobe IPC Broker","Adobe IPC Broker","Process","8",,"False",,"4424","Microsoft.Win32.SafeHandles.SafeProcessHandle","308","5232",".","0","","System.Diagnostics.ProcessModule (AdobeIPCBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23056","23056","6365184","6365184","185728","185728","13254656","13254656","17924096","17924096","128704512","128704512","True","Normal","6365184","6365184","00:00:00.4531250","AdobeIPCBroker","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:19:00 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.5781250","00:00:01.1250000","116506624","116506624","False",,,,"3440640","3440640",,
"AdobeNotificationClient","1","392","293613568","45056","7180288","20712","C:\Program Files\WindowsApps\AdobeNotificationClient_2.0.1.8_x86__enpm4xejd91yc\AdobeNotificationClient.exe","Adobe Inc.","0.140625","5.2.0.121","5.2.0.121","Adobe Notification Client","Adobe Notification Client","Process","8",,"False",,"3848","Microsoft.Win32.SafeHandles.SafeProcessHandle","392","10124",".","0","","System.Diagnostics.ProcessModule (AdobeNotificationClient.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20712","20712","7180288","7180288","413840","413840","8564736","8564736","31170560","31170560","332410880","332410880","True","Normal","7180288","7180288","00:00:00.0468750","AdobeNotificationClient","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:19:07 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1406250","00:00:00.0937500","293613568","293613568","False",,,,"45056","45056",,
"AdobeUpdateService","0","251","101179392","1032192","3727360","15704","C:\Program Files (x86)\Common Files\Adobe\Adobe Desktop Common\ElevationManager\AdobeUpdateService.exe","Adobe Inc.","0.046875","5.5.0.617","5.5.0.617","Adobe Update Service","Adobe Update Service","Process","8",,"False",,"3284","Microsoft.Win32.SafeHandles.SafeProcessHandle","251","4284",".","0","","System.Diagnostics.ProcessModule (AdobeUpdateService.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15704","15704","3727360","3727360","124584","124584","4726784","4726784","11796480","11796480","110714880","110714880","True","Normal","3727360","3727360","00:00:00.0468750","AdobeUpdateService","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:21 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00","101179392","101179392","False",,,,"1032192","1032192",,
"AGMService","0","264","107024384","380928","4505600","15080","C:\Program Files (x86)\Common Files\Adobe\AdobeGCClient\AGMService.exe","Adobe Systems, Incorporated","0.265625","7.4.0.34","7.4.0.34 BuildVersion: 7.4; BuildDate: Wed Jul 14 2021 02:33:04","Adobe Genuine Software Service","Adobe Genuine Software Service","Process","8",,"False",,"2448","Microsoft.Win32.SafeHandles.SafeProcessHandle","264","5200",".","0","","System.Diagnostics.ProcessModule (AGMService.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15080","15080","4505600","4505600","146080","146080","6062080","6062080","21794816","21794816","138129408","138129408","True","Normal","4505600","4505600","00:00:00.1406250","AGMService","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:21 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2656250","00:00:00.1250000","107024384","107024384","False",,,,"380928","380928",,
"AGSService","0","217","95436800","249856","3002368","12480","C:\Program Files (x86)\Common Files\Adobe\AdobeGCClient\AGSService.exe","Adobe Systems, Incorporated","0.140625","7.4.0.34","7.4.0.34 BuildVersion: 7.4; BuildDate: Wed Jul 14 2021 02:33:04","Adobe Genuine Software Integrity Service","Adobe Genuine Software Integrity Service","Process","8",,"False",,"5056","Microsoft.Win32.SafeHandles.SafeProcessHandle","217","5172",".","0","","System.Diagnostics.ProcessModule (AGSService.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12480","12480","3002368","3002368","129680","129680","4149248","4149248","11972608","11972608","120520704","120520704","True","Normal","3002368","3002368","00:00:00.0937500","AGSService","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:21 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1406250","00:00:00.0468750","95436800","95436800","False",,,,"249856","249856",,
"armsvc","0","147","77922304","937984","1867776","9232","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\armsvc.exe","Adobe Inc.","0","1.824.42.0176","1.824.42.0176","Adobe Acrobat Update Service","Adobe Acrobat Update Service","Process","8",,"False",,"4624","Microsoft.Win32.SafeHandles.SafeProcessHandle","147","4276",".","0","","System.Diagnostics.ProcessModule (armsvc.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9232","9232","1867776","1867776","89336","89336","2134016","2134016","6565888","6565888","83054592","83054592","True","Normal","1867776","1867776","00:00:00","armsvc","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:21 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","77922304","77922304","False",,,,"937984","937984",,
"atom","1","406","2203609014272","23781376","12476416","17304","C:\Users\Janus\AppData\Local\atom\app-1.58.0\atom.exe","GitHub, Inc.","0.078125","1.58.0","1.58.0","Atom","Atom","Process","8",,"False",,"4020","Microsoft.Win32.SafeHandles.SafeProcessHandle","406","3688",".","0","","System.Diagnostics.ProcessModule (atom.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17304","17304","12476416","12476416","496176","496176","12836864","12836864","24338432","24338432","303374336","2203621597184","True","Normal","12476416","12476416","00:00:00.0312500","atom","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 7:09:17 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0781250","00:00:00.0468750","290791424","2203609014272","False",,,,"23781376","23781376",,
"atom","1","471","2208137248768","175964160","144932864","32336","C:\Users\Janus\AppData\Local\atom\app-1.58.0\atom.exe","GitHub, Inc.","5.671875","1.58.0","1.58.0","Atom","Atom","Process","8",,"False",,"1664","Microsoft.Win32.SafeHandles.SafeProcessHandle","471","4352",".","0","","System.Diagnostics.ProcessModule (atom.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","32336","32336","144932864","144932864","735560","735560","159686656","159686656","195637248","195637248","294563840","2212202721280","True","Normal","144932864","144932864","00:00:01.0625000","atom","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 7:09:17 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:05.6718750","00:00:04.6093750","524058624","2208137248768","False",,,,"175964160","175964160",,
"atom","1","222","2203582181376","13115392","9871360","13504","C:\Users\Janus\AppData\Local\atom\app-1.58.0\atom.exe","GitHub, Inc.","0.015625","1.58.0","1.58.0","Atom","Atom","Process","8",,"False",,"3148","Microsoft.Win32.SafeHandles.SafeProcessHandle","222","6740",".","0","","System.Diagnostics.ProcessModule (atom.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13504","13504","9871360","9871360","443704","443704","9965568","9965568","13312000","13312000","267161600","2203585384448","True","Normal","9871360","9871360","00:00:00","atom","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 7:09:16 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00.0156250","263958528","2203582181376","False",,,,"13115392","13115392",,
"atom","1","751","2208173264896","206036992","163213312","35208","C:\Users\Janus\AppData\Local\atom\app-1.58.0\atom.exe","GitHub, Inc.","2.3125","1.58.0","1.58.0","Atom","Atom","Process","8",,"False",,"1856","Microsoft.Win32.SafeHandles.SafeProcessHandle","751","7624",".","197764","scriptCSV.ps1 ? C:\PKI Service\DANIEL\JANUS\github ? Atom","System.Diagnostics.ProcessModule (atom.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","35208","35208","163213312","163213312","768744","768744","205799424","205799424","248410112","248410112","290205696","2212198363136","True","Normal","163213312","163213312","00:00:00.9218750","atom","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 7:09:15 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.3125000","00:00:01.3906250","560074752","2208173264896","False",,,,"206036992","206036992",,
"atom","1","548","2204047532032","111386624","101539840","25064","C:\Users\Janus\AppData\Local\atom\app-1.58.0\atom.exe","GitHub, Inc.","1.921875","1.58.0","1.58.0","Atom","Atom","Process","10",,"False",,"2476","Microsoft.Win32.SafeHandles.SafeProcessHandle","548","8668",".","0","","System.Diagnostics.ProcessModule (atom.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","25064","25064","101539840","101539840","825168","825168","423243776","423243776","158396416","158396416","955027456","2204273250304","True","AboveNormal","101539840","101539840","00:00:00.6875000","atom","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 7:09:16 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.9218750","00:00:01.2343750","729309184","2204047532032","False",,,,"111386624","111386624",,
"atom","1","309","2207967760384","113934336","85434368","18872","C:\Users\Janus\AppData\Local\atom\app-1.58.0\atom.exe","GitHub, Inc.","0.546875","1.58.0","1.58.0","Atom","Atom","Process","8",,"False",,"3480","Microsoft.Win32.SafeHandles.SafeProcessHandle","309","8856",".","0","","System.Diagnostics.ProcessModule (atom.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18872","18872","85434368","85434368","498064","498064","89264128","89264128","117665792","117665792","294563840","2212202721280","True","Normal","85434368","85434368","00:00:00.1093750","atom","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 7:09:26 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5468750","00:00:00.4375000","354570240","2207967760384","False",,,,"113934336","113934336",,
"CCLibrary","1","42","4343775232","319488","606208","3392","C:\Program Files\Common Files\Adobe\Creative Cloud Libraries\CCLibrary.exe","Adobe Systems Incorporated","0","3.13.3.4","3.13.3.4","CCLibraries","CCLibraries","Process","8",,"False",,"3664","Microsoft.Win32.SafeHandles.SafeProcessHandle","42","10028",".","0","","System.Diagnostics.ProcessModule (CCLibrary.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","3392","3392","606208","606208","25448","25448","663552","663552","2478080","2478080","50905088","4345872384","True","Normal","606208","606208","00:00:00","CCLibrary","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:19:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","48807936","4343775232","False",,,,"319488","319488",,
"CCXProcess","1","42","4343263232","319488","589824","3392","C:\Program Files\Adobe\Adobe Creative Cloud Experience\CCXProcess.exe","Adobe Systems Incorporated","0","4.5.0.27","4.5.0.27","CCXProcess","CCXProcess","Process","8",,"False",,"2876","Microsoft.Win32.SafeHandles.SafeProcessHandle","42","4368",".","0","","System.Diagnostics.ProcessModule (CCXProcess.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","3392","3392","589824","589824","24448","24448","643072","643072","2383872","2383872","50393088","4345360384","True","Normal","589824","589824","00:00:00","CCXProcess","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:19:00 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","48295936","4343263232","False",,,,"319488","319488",,
"chrome","1","251","2259577643008","17608704","34717696","17400","C:\Program Files\Google\Chrome\Application\chrome.exe","Google LLC","0.421875","92.0.4515.159","92.0.4515.159","Google Chrome","Google Chrome","Process","4",,"False",,"4500","Microsoft.Win32.SafeHandles.SafeProcessHandle","251","468",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17400","17400","34717696","34717696","492024","492024","46784512","46784512","75558912","75558912","349548544","2263797313536","True","Idle","34717696","34717696","00:00:00.1093750","chrome","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 12:57:30 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4218750","00:00:00.3125000","424845312","2259577643008","False",,,,"17608704","17608704",,
"chrome","1","385","2259646377984","144809984","103796736","23248","C:\Program Files\Google\Chrome\Application\chrome.exe","Google LLC","5.359375","92.0.4515.159","92.0.4515.159","Google Chrome","Google Chrome","Process","4",,"False",,"3268","Microsoft.Win32.SafeHandles.SafeProcessHandle","385","1232",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23248","23248","103796736","103796736","535392","535392","150761472","150761472","200691712","200691712","349548544","2263797313536","True","Idle","103796736","103796736","00:00:00.9062500","chrome","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 7:19:57 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:05.3593750","00:00:04.4531250","493580288","2259646377984","False",,,,"144809984","144809984",,
"chrome","1","251","2259578953728","23867392","29859840","17536","C:\Program Files\Google\Chrome\Application\chrome.exe","Google LLC","0.34375","92.0.4515.159","92.0.4515.159","Google Chrome","Google Chrome","Process","4",,"False",,"3516","Microsoft.Win32.SafeHandles.SafeProcessHandle","251","1352",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17536","17536","29859840","29859840","492024","492024","47169536","47169536","76886016","76886016","349548544","2263797313536","True","Idle","29859840","29859840","00:00:00.0625000","chrome","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 12:42:48 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3437500","00:00:00.2812500","426156032","2259578953728","False",,,,"23867392","23867392",,
"chrome","1","435","2255313891328","33169408","20934656","25760","C:\Program Files\Google\Chrome\Application\chrome.exe","Google LLC","11.796875","92.0.4515.159","92.0.4515.159","Google Chrome","Google Chrome","Process","8",,"False",,"2932","Microsoft.Win32.SafeHandles.SafeProcessHandle","435","1364",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","25760","25760","20934656","20934656","630216","630216","39800832","39800832","47620096","47620096","556707840","2255414538240","True","Normal","20934656","20934656","00:00:06.0312500","chrome","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:45 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:11.7968750","00:00:05.7656250","456060928","2255313891328","False",,,,"33169408","33169408",,
"chrome","1","309","2255259959296","17838080","7950336","17672","C:\Program Files\Google\Chrome\Application\chrome.exe","Google LLC","0.125","92.0.4515.159","92.0.4515.159","Google Chrome","Google Chrome","Process","8",,"False",,"2840","Microsoft.Win32.SafeHandles.SafeProcessHandle","309","1468",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17672","17672","7950336","7950336","613320","613320","8073216","8073216","20033536","20033536","427327488","2255285157888","True","Normal","7950336","7950336","00:00:00.0468750","chrome","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 6:59:39 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1250000","00:00:00.0781250","402128896","2255259959296","False",,,,"17838080","17838080",,
"chrome","1","1829","2255662080000","167165952","120639488","64112","C:\Program Files\Google\Chrome\Application\chrome.exe","Google LLC","55.546875","92.0.4515.159","92.0.4515.159","Google Chrome","Google Chrome","Process","8",,"False",,"4820","Microsoft.Win32.SafeHandles.SafeProcessHandle","1829","1984",".","66104","Import-Csv (Microsoft.PowerShell.Utility) - PowerShell | Microsoft Docs - Google Chrome","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","64112","64112","120639488","120639488","1129160","1129160","330620928","330620928","334835712","334835712","980492288","2255838322688","True","Normal","120639488","120639488","00:00:16.8750000","chrome","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:44 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:55.5468750","00:00:38.6718750","804249600","2255662080000","False",,,,"167165952","167165952",,
"chrome","1","1064","2255891177472","257089536","280469504","34048","C:\Program Files\Google\Chrome\Application\chrome.exe","Google LLC","38.84375","92.0.4515.159","92.0.4515.159","Google Chrome","Google Chrome","Process","10",,"False",,"4564","Microsoft.Win32.SafeHandles.SafeProcessHandle","1064","2008",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","34048","34048","280469504","280469504","1055688","1055688","371478528","371478528","383135744","383135744","1110319104","2255968149504","True","AboveNormal","280469504","280469504","00:00:09.7343750","chrome","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:45 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:38.8437500","00:00:29.1093750","1033347072","2255891177472","False",,,,"257089536","257089536",,
"chrome","1","257","2255243853824","10383360","13131776","14408","C:\Program Files\Google\Chrome\Application\chrome.exe","Google LLC","1.375","92.0.4515.159","92.0.4515.159","Google Chrome","Google Chrome","Process","8",,"False",,"2728","Microsoft.Win32.SafeHandles.SafeProcessHandle","257","2076",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14408","14408","13131776","13131776","552568","552568","21143552","21143552","25456640","25456640","394412032","2255252242432","True","Normal","13131776","13131776","00:00:00.5000000","chrome","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:45 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.3750000","00:00:00.8750000","386023424","2255243853824","False",,,,"10383360","10383360",,
"chrome","1","283","2259613954048","81408000","53846016","21752","C:\Program Files\Google\Chrome\Application\chrome.exe","Google LLC","0.984375","92.0.4515.159","92.0.4515.159","Google Chrome","Google Chrome","Process","4",,"False",,"3748","Microsoft.Win32.SafeHandles.SafeProcessHandle","283","2756",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","21752","21752","53846016","53846016","492032","492032","161390592","161390592","191205376","191205376","349548544","2263797313536","True","Idle","53846016","53846016","00:00:00.1406250","chrome","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 7:20:54 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.9843750","00:00:00.8437500","461156352","2259613954048","False",,,,"81408000","81408000",,
"chrome","1","257","2237834952704","2170880","2273280","9784","C:\Program Files\Google\Chrome\Application\chrome.exe","Google LLC","0.015625","92.0.4515.159","92.0.4515.159","Google Chrome","Google Chrome","Process","8",,"False",,"2356","Microsoft.Win32.SafeHandles.SafeProcessHandle","257","3240",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9784","9784","2273280","2273280","134880","134880","2347008","2347008","7716864","7716864","189259776","2237867220992","True","Normal","2273280","2273280","00:00:00.0156250","chrome","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:44 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","156991488","2237834952704","False",,,,"2170880","2170880",,
"chrome","1","454","2259608006656","102985728","63848448","20120","C:\Program Files\Google\Chrome\Application\chrome.exe","Google LLC","2.796875","92.0.4515.159","92.0.4515.159","Google Chrome","Google Chrome","Process","4",,"False",,"4160","Microsoft.Win32.SafeHandles.SafeProcessHandle","454","3876",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20120","20120","63848448","63848448","527264","527264","125833216","125833216","178782208","178782208","349548544","2263797313536","True","Idle","63848448","63848448","00:00:00.5000000","chrome","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 7:17:56 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.7968750","00:00:02.2968750","455208960","2259608006656","False",,,,"102985728","102985728",,
